#36864
#36300
#36300
#564
#0
   Index      Gx      Gy      Gz
    1070   -7244   -8308   30856
    1071   -6661   -8783   30856
    1072   -6046   -9217   30856
    1073   -5402   -9609   30856
    1074   -4734   -9955   30856
    1075   -4044  -10255   30856
    1076   -3334  -10507   30856
    1077   -2610  -10710   30856
    1078   -1873  -10863   30856
    1079   -1127  -10966   30856
    1080    -376  -11017   30856
    1081     376  -11017   30856
    1082    1127  -10966   30856
    1083    1873  -10863   30856
    1084    2610  -10710   30856
    1085    3334  -10507   30856
    1086    4044  -10255   30856
    1087    4734   -9955   30856
    1088    5402   -9609   30856
    1089    6046   -9217   30856
    1090    6661   -8783   30856
    1091    7244   -8308   30856
    1092    7795   -7795   30856
    1093    8308   -7244   30856
    1094    8783   -6661   30856
    1095    9217   -6046   30856
    1096    9609   -5402   30856
    1097    9955   -4734   30856
    1098   10255   -4044   30856
    1099   10507   -3334   30856
    1100   10710   -2610   30856
    1101   10863   -1873   30856
    1102   10966   -1127   30856
    1103   11017    -376   30856
    1104   11481     375   30687
    1105   11432    1126   30687
    1106   11334    1871   30687
    1107   11187    2608   30687
    1108   10993    3334   30687
    1109   10751    4046   30687
    1110   10463    4741   30687
    1111   10131    5415   30687
    1112    9755    6066   30687
    1113    9337    6691   30687
    1114    8880    7287   30687
    1115    8384    7852   30687
    1116    7852    8384   30687
    1117    7287    8880   30687
    1118    6691    9337   30687
    1119    6066    9755   30687
    1120    5415   10131   30687
    1121    4741   10463   30687
    1122    4046   10751   30687
    1123    3334   10993   30687
    1124    2608   11187   30687
    1125    1871   11334   30687
    1126    1126   11432   30687
    1127     375   11481   30687
    1128    -375   11481   30687
    1129   -1126   11432   30687
    1130   -1871   11334   30687
    1131   -2608   11187   30687
    1132   -3334   10993   30687
    1133   -4046   10751   30687
    1134   -4741   10463   30687
    1135   -5415   10131   30687
    1136   -6066    9755   30687
    1137   -6691    9337   30687
    1138   -7287    8880   30687
    1139   -7852    8384   30687
    1140   -8384    7852   30687
    1141   -8880    7287   30687
    1142   -9337    6691   30687
    1143   -9755    6066   30687
    1144  -10131    5415   30687
    1145  -10463    4741   30687
    1146  -10751    4046   30687
    1147  -10993    3334   30687
    1148  -11187    2608   30687
    1149  -11334    1871   30687
    1150  -11432    1126   30687
    1151  -11481     375   30687
    1152  -11481    -375   30687
    1153  -11432   -1126   30687
    1154  -11334   -1871   30687
    1155  -11187   -2608   30687
    1156  -10993   -3334   30687
    1157  -10751   -4046   30687
    1158  -10463   -4741   30687
    1159  -10131   -5415   30687
    1160   -9755   -6066   30687
    1161   -9337   -6691   30687
    1162   -8880   -7287   30687
    1163   -8384   -7852   30687
    1164   -7852   -8384   30687
    1165   -7287   -8880   30687
    1166   -6691   -9337   30687
    1167   -6066   -9755   30687
    1168   -5415  -10131   30687
    1169   -4741  -10463   30687
    1170   -4046  -10751   30687
    1171   -3334  -10993   30687
    1172   -2608  -11187   30687
    1173   -1871  -11334   30687
    1174   -1126  -11432   30687
    1175    -375  -11481   30687
    1176     375  -11481   30687
    1177    1126  -11432   30687
    1178    1871  -11334   30687
    1179    2608  -11187   30687
    1180    3334  -10993   30687
    1181    4046  -10751   30687
    1182    4741  -10463   30687
    1183    5415  -10131   30687
    1184    6066   -9755   30687
    1185    6691   -9337   30687
    1186    7287   -8880   30687
    1187    7852   -8384   30687
    1188    8384   -7852   30687
    1189    8880   -7287   30687
    1190    9337   -6691   30687
    1191    9755   -6066   30687
    1192   10131   -5415   30687
    1193   10463   -4741   30687
    1194   10751   -4046   30687
    1195   10993   -3334   30687
    1196   11187   -2608   30687
    1197   11334   -1871   30687
    1198   11432   -1126   30687
    1199   11481    -375   30687
    1200   11943     375   30510
    1201   11896    1124   30510
    1202   11802    1869   30510
    1203   11661    2606   30510
    1204   11475    3333   30510
    1205   11243    4047   30510
    1206   10966    4745   30510
    1207   10647    5425   30510
    1208   10285    6082   30510
    1209    9883    6716   30510
    1210    9442    7324   30510
    1211    8963    7902   30510
    1212    8449    8449   30510
    1213    7902    8963   30510
    1214    7324    9442   30510
    1215    6716    9883   30510
    1216    6082   10285   30510
    1217    5425   10647   30510
    1218    4745   10966   30510
    1219    4047   11243   30510
    1220    3333   11475   30510
    1221    2606   11661   30510
    1222    1869   11802   30510
    1223    1124   11896   30510
    1224     375   11943   30510
    1225    -375   11943   30510
    1226   -1124   11896   30510
    1227   -1869   11802   30510
    1228   -2606   11661   30510
    1229   -3333   11475   30510
    1230   -4047   11243   30510
    1231   -4745   10966   30510
    1232   -5425   10647   30510
    1233   -6082   10285   30510
    1234   -6716    9883   30510
    1235   -7324    9442   30510
    1236   -7902    8963   30510
    1237   -8449    8449   30510
    1238   -8963    7902   30510
    1239   -9442    7324   30510
    1240   -9883    6716   30510
    1241  -10285    6082   30510
    1242  -10647    5425   30510
    1243  -10966    4745   30510
    1244  -11243    4047   30510
    1245  -11475    3333   30510
    1246  -11661    2606   30510
    1247  -11802    1869   30510
    1248  -11896    1124   30510
    1249  -11943     375   30510
    1250  -11943    -375   30510
    1251  -11896   -1124   30510
    1252  -11802   -1869   30510
    1253  -11661   -2606   30510
    1254  -11475   -3333   30510
    1255  -11243   -4047   30510
    1256  -10966   -4745   30510
    1257  -10647   -5425   30510
    1258  -10285   -6082   30510
    1259   -9883   -6716   30510
    1260   -9442   -7324   30510
    1261   -8963   -7902   30510
    1262   -8449   -8449   30510
    1263   -7902   -8963   30510
    1264   -7324   -9442   30510
    1265   -6716   -9883   30510
    1266   -6082  -10285   30510
    1267   -5425  -10647   30510
    1268   -4745  -10966   30510
    1269   -4047  -11243   30510
    1270   -3333  -11475   30510
    1271   -2606  -11661   30510
    1272   -1869  -11802   30510
    1273   -1124  -11896   30510
    1274    -375  -11943   30510
    1275     375  -11943   30510
    1276    1124  -11896   30510
    1277    1869  -11802   30510
    1278    2606  -11661   30510
    1279    3333  -11475   30510
    1280    4047  -11243   30510
    1281    4745  -10966   30510
    1282    5425  -10647   30510
    1283    6082  -10285   30510
    1284    6716   -9883   30510
    1285    7324   -9442   30510
    1286    7902   -8963   30510
    1287    8449   -8449   30510
    1288    8963   -7902   30510
    1289    9442   -7324   30510
    1290    9883   -6716   30510
    1291   10285   -6082   30510
    1292   10647   -5425   30510
    1293   10966   -4745   30510
    1294   11243   -4047   30510
    1295   11475   -3333   30510
    1296   11661   -2606   30510
    1297   11802   -1869   30510
    1298   11896   -1124   30510
    1299   11943    -375   30510
    1300   12403     374   30326
    1301   12358    1123   30326
    1302   12268    1867   30326
    1303   12133    2604   30326
    1304   11953    3332   30326
    1305   11730    4048   30326
    1306   11465    4748   30326
    1307   11157    5432   30326
    1308   10809    6096   30326
    1309   10421    6737   30326
    1310    9995    7354   30326
    1311    9533    7944   30326
    1312    9035    8505   30326
    1313    8505    9035   30326
    1314    7944    9533   30326
    1315    7354    9995   30326
    1316    6737   10421   30326
    1317    6096   10809   30326
    1318    5432   11157   30326
    1319    4748   11465   30326
    1320    4048   11730   30326
    1321    3332   11953   30326
    1322    2604   12133   30326
    1323    1867   12268   30326
    1324    1123   12358   30326
    1325     374   12403   30326
    1326    -374   12403   30326
    1327   -1123   12358   30326
    1328   -1867   12268   30326
    1329   -2604   12133   30326
    1330   -3332   11953   30326
    1331   -4048   11730   30326
    1332   -4748   11465   30326
    1333   -5432   11157   30326
    1334   -6096   10809   30326
    1335   -6737   10421   30326
    1336   -7354    9995   30326
    1337   -7944    9533   30326
    1338   -8505    9035   30326
    1339   -9035    8505   30326
    1340   -9533    7944   30326
    1341   -9995    7354   30326
    1342  -10421    6737   30326
    1343  -10809    6096   30326
    1344  -11157    5432   30326
    1345  -11465    4748   30326
    1346  -11730    4048   30326
    1347  -11953    3332   30326
    1348  -12133    2604   30326
    1349  -12268    1867   30326
    1350  -12358    1123   30326
    1351  -12403     374   30326
    1352  -12403    -374   30326
    1353  -12358   -1123   30326
    1354  -12268   -1867   30326
    1355  -12133   -2604   30326
    1356  -11953   -3332   30326
    1357  -11730   -4048   30326
    1358  -11465   -4748   30326
    1359  -11157   -5432   30326
    1360  -10809   -6096   30326
    1361  -10421   -6737   30326
    1362   -9995   -7354   30326
